{0, 25 , 0.496339, 0.27611, 0.101136, 0.0435235, 0.0169126, 0.00555058, 0.00142197, 0.000736784, 0, 0, 0, 0, 0.000279096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}:
{0, 25 , 0.266736, 0.331933, 0.238138, 0.105373, 0.0503778, 0.0193375, 0.00906506, 0.00294714, 0.00148533, 0.000184162, 0.000818498, 0.000240038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}:
{0, 25 , 0.137552, 0.194778, 0.288706, 0.21491, 0.107413, 0.0549687, 0.0280839, 0.0127095, 0.00631266, 0.00313076, 0.00102312, 0.00120019, 0.000279096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}:
{0, 25 , 0.0570084, 0.105942, 0.178436, 0.265723, 0.213026, 0.111907, 0.058123, 0.0257874, 0.0163387, 0.00976059, 0.00306937, 0.00120019, 0.00111638, 0.000550509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}:
{0, 25 , 0.0261506, 0.0468187, 0.0937848, 0.160142, 0.244332, 0.19803, 0.105937, 0.0615215, 0.0354623, 0.0197053, 0.00818498, 0.00240038, 0.00334915, 0.00110102, 0.000300481, 0.000396511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}:
{0, 25 , 0.00993724, 0.0237095, 0.0481176, 0.0932945, 0.154552, 0.239928, 0.190722, 0.104255, 0.0709246, 0.0360958, 0.0182116, 0.0105617, 0.00586101, 0.00330306, 0.00270433, 0.00118953, 0.000467071, 0.000960615, 0.000542299, 0, 0, 0, 0, 0, 0, 0}:
{0, 25 , 0.00470711, 0.0135054, 0.0240588, 0.0487297, 0.0905002, 0.148075, 0.220228, 0.18088, 0.120312, 0.0661142, 0.0396972, 0.0225636, 0.0114429, 0.00412882, 0.00180288, 0.00198255, 0.00186829, 0.000480307, 0, 0, 0, 0, 0, 0, 0, 0}:
{0, 25 , 0.00156904, 0.00420168, 0.0126977, 0.028738, 0.0478589, 0.0889884, 0.157839, 0.210904, 0.170071, 0.115285, 0.0613874, 0.0388862, 0.0195367, 0.00963391, 0.00600962, 0.00277557, 0.00186829, 0.000960615, 0.0010846, 0.000638978, 0.000734214, 0, 0, 0, 0, 0}:
{0, 25 , 0, 0.00180072, 0.00646024, 0.0158267, 0.027168, 0.0510295, 0.0915393, 0.150488, 0.202934, 0.160405, 0.102108, 0.0648104, 0.034887, 0.028076, 0.0102163, 0.00832672, 0.00373657, 0.00480307, 0.0016269, 0.000638978, 0.000734214, 0, 0, 0, 0, 0}:
{0, 25 , 0, 0.00120048, 0.00512364, 0.0102041, 0.0178122, 0.0297225, 0.0522574, 0.0908086, 0.140921, 0.188398, 0.159198, 0.107057, 0.066983, 0.0429397, 0.0177284, 0.00991277, 0.00700607, 0.00240154, 0.0027115, 0.00127796, 0.00220264, 0.000929368, 0.00208986, 0, 0, 0}:
{0, 25 , 0, 0, 0.00111383, 0.00499792, 0.0109752, 0.0193375, 0.0307501, 0.0565482, 0.0878203, 0.145856, 0.196235, 0.158905, 0.0996372, 0.0674374, 0.0405649, 0.0277557, 0.0135451, 0.00432277, 0.00433839, 0.00255591, 0.00220264, 0, 0.00104493, 0, 0, 0.00198413}:
{0, 25 , 0, 0, 0.000891067, 0.00416493, 0.00827636, 0.0114593, 0.0163526, 0.0311291, 0.050687, 0.0878453, 0.14733, 0.178349, 0.154061, 0.100193, 0.0597957, 0.0392546, 0.0177487, 0.0100865, 0.00704989, 0.00191693, 0, 0.000929368, 0.00104493, 0.00252525, 0.00161551, 0.00198413}:
