{0, 25 , 0.578579, 0.207547, 0.0289555, 0.0211954, 0.0231417, 0.011996, 0.0220609, 0.0219427, 0.0142031, 0.0131477, 0.00739762, 0.0062182, 0.00305895, 0.00420994, 0.00446803, 0.00617829, 0.00379987, 0.00428477, 0.0038746, 0.00215672, 0.00111317, 0.00239044, 0.00298253, 0.00173611, 0.00120265, 0.00290698}:
{0, 25 , 0.366366, 0.455975, 0.200103, 0.0436626, 0.0238429, 0.0186604, 0.0189891, 0.0227455, 0.0215676, 0.0221707, 0.010568, 0.00876201, 0.00695217, 0.00617457, 0.00502653, 0.00235363, 0.00379987, 0.00494397, 0.00352237, 0.00179727, 0.00333952, 0.00318725, 0.00383468, 0.00303819, 0.00481058, 0.00290698}:
{0, 25 , 0.044044, 0.275472, 0.427611, 0.190335, 0.0483871, 0.0273242, 0.0262497, 0.0192668, 0.0218306, 0.0234597, 0.0184941, 0.0169587, 0.00695217, 0.0101038, 0.00558503, 0.00441306, 0.00538315, 0.00395517, 0.00493131, 0.00179727, 0.00371058, 0.00677291, 0.00426076, 0.00303819, 0, 0.00290698}:
{0, 25 , 0.00600601, 0.0484277, 0.273526, 0.407376, 0.190042, 0.0563146, 0.0256911, 0.0230131, 0.0252499, 0.0270688, 0.0243065, 0.0178067, 0.0169633, 0.0120685, 0.0092153, 0.00853192, 0.00759975, 0.00461437, 0.00598802, 0.00503235, 0.00705009, 0.00557769, 0.00681721, 0.00477431, 0.00420926, 0.00508721}:
{0, 25 , 0.003003, 0.00943396, 0.0501551, 0.239084, 0.376227, 0.17994, 0.0580843, 0.0294354, 0.026565, 0.0247486, 0.0274769, 0.0228943, 0.0205784, 0.0162784, 0.0106116, 0.011474, 0.00443319, 0.00955834, 0.00528355, 0.0046729, 0.00630798, 0.0059761, 0.00383468, 0.00217014, 0.00300661, 0.00436047}:
{0, 25 , 0.002002, 0.00251572, 0.0108583, 0.0661297, 0.230365, 0.359214, 0.171181, 0.0556596, 0.0347186, 0.034545, 0.0258917, 0.0296778, 0.028921, 0.0202077, 0.0159173, 0.0108856, 0.00918303, 0.00593276, 0.00739697, 0.00970525, 0.00482375, 0.00717131, 0.00511291, 0.00390625, 0.00481058, 0.0065407}:
{0, 25 , 0, 0.000628931, 0.00517063, 0.0220432, 0.0736325, 0.234588, 0.321139, 0.172331, 0.0612835, 0.031967, 0.0306473, 0.0260034, 0.0286429, 0.0294695, 0.0265289, 0.0200059, 0.0158328, 0.00823995, 0.00739697, 0.00682962, 0.00630798, 0.00557769, 0.00724329, 0.00564236, 0.00901984, 0.00436047}:
{0, 25 , 0, 0, 0.00258532, 0.00678253, 0.0206872, 0.068977, 0.225915, 0.312818, 0.166491, 0.0569734, 0.0340819, 0.0285472, 0.0286429, 0.0392927, 0.0268082, 0.0279494, 0.0167828, 0.0168095, 0.0109193, 0.0100647, 0.00445269, 0.00717131, 0.00511291, 0.00434028, 0.00661455, 0.0065407}:
{0, 25 , 0, 0, 0.000517063, 0.00211954, 0.00911641, 0.0253249, 0.0874058, 0.208724, 0.277749, 0.156226, 0.059181, 0.0384398, 0.025584, 0.0339601, 0.0416085, 0.0329509, 0.0288157, 0.0174687, 0.0151462, 0.0122214, 0.00927644, 0.0111554, 0.00894759, 0.00998264, 0.00721587, 0.00872093}:
{0, 25 , 0, 0, 0, 0.000423908, 0.00140252, 0.008997, 0.0237364, 0.083757, 0.200421, 0.275329, 0.157464, 0.0545506, 0.0380979, 0.0325568, 0.0315554, 0.0294204, 0.0265991, 0.0266974, 0.0165551, 0.0154565, 0.0137291, 0.0111554, 0.011504, 0.0108507, 0.00901984, 0.0130814}:
{0, 25 , 0, 0, 0.000517063, 0.000847817, 0.000701262, 0.00399867, 0.0086568, 0.0251539, 0.0891636, 0.182263, 0.242536, 0.153194, 0.0681313, 0.0429413, 0.042167, 0.0394234, 0.0329322, 0.0365854, 0.025361, 0.0179727, 0.0174397, 0.0111554, 0.011078, 0.0108507, 0.0102225, 0.00944767}:
{0, 25 , 0, 0, 0, 0, 0.00140252, 0.00233256, 0.00558503, 0.011239, 0.0360337, 0.0850735, 0.200793, 0.245619, 0.151279, 0.0617457, 0.0418877, 0.0391292, 0.039582, 0.0441661, 0.0320535, 0.0283968, 0.0248609, 0.0167331, 0.011078, 0.0121528, 0.0126278, 0.0109012}:
{0, 25 , 0, 0, 0, 0, 0.000701262, 0.00166611, 0.00223401, 0.00668986, 0.0113098, 0.0353184, 0.0903567, 0.175523, 0.226919, 0.14847, 0.0667411, 0.0426596, 0.0402153, 0.0444957, 0.0390983, 0.0316319, 0.0285714, 0.0187251, 0.016617, 0.0195312, 0.00901984, 0.0130814}:
{0, 25 , 0, 0, 0, 0, 0.000350631, 0.000333222, 0.00195476, 0.00267594, 0.00499737, 0.0167569, 0.0356671, 0.0969474, 0.171858, 0.202919, 0.14186, 0.0673728, 0.041482, 0.035267, 0.032758, 0.0391804, 0.0274583, 0.0270916, 0.0157648, 0.0208333, 0.0216476, 0.0218023}:
{0, 25 , 0, 0, 0, 0, 0, 0.000333222, 0, 0.00267594, 0.00420831, 0.00541377, 0.0161162, 0.040701, 0.0895439, 0.159416, 0.196593, 0.138864, 0.0652312, 0.0530653, 0.0369849, 0.0377426, 0.03859, 0.0358566, 0.0268428, 0.0225694, 0.0192423, 0.0196221}:
{0, 25 , 0, 0, 0, 0, 0, 0, 0.000279252, 0.000267594, 0.00157812, 0.00283578, 0.00924703, 0.018372, 0.044772, 0.0884086, 0.1494, 0.175346, 0.126029, 0.0698748, 0.0454385, 0.0402588, 0.038961, 0.0342629, 0.0383468, 0.0238715, 0.0342754, 0.0247093}:
