{0,0,0}:
{0,0,0}:
{14,142,0.076923,0,0.052632,0,0,0,0,0.055556,0,0,0,0,0.0625,0,0.052632,0,0,0.111111,0,0,0,0.111111,0,0,0.153846,0.176471,0,0,0,0,0.1,0,0,0,0,0.0625,0,0.066667,0,0.111111,0.111111,0,0,0,0,0,0,0,0,0,0.142857,0,0.5,0,0,0,0,0.25,0,0,0,0,0.666667,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1}:
{11,110,0.25,0.090909,0.142857,0,0.153846,0,0.142857,0.285714,0,0.0625,0,0.090909,0.083333,0.0625,0.142857,0.0625,0.05,0.105263,0,0.066667,0.111111,0.214286,0.058824,0.076923,0,0,0.230769,0.153846,0.058824,0,0,0,0,0,0,0,0.083333,0,0.0625,0,0.133333,0.2,0,0,0,0.090909,0,0.333333,0,0.428571,0,0,0.2,0.142857,0,0,0,0,0,0,0.25,0.181818,0,0,0,0,0,0,0.2,0,0.25,0,0,0,0,0.5,0.25,0.5,0.333333,0,0.2,0,0.4,0.25,0,0,0,0,0,0,0.333333,0.5,0,0,0,0,0,0,0,0.333333}:
{11,139,0.125,0,0,0.076923,0.076923,0,0.142857,0.071429,0.058824,0.125,0.055556,0.090909,0,0.125,0.071429,0,0,0,0,0,0,0,0.117647,0,0,0.125,0,0.153846,0.117647,0,0.076923,0,0.055556,0.1,0.1,0.3,0,0,0,0.083333,0,0,0,0.111111,0,0,0,0,0.25,0.142857,0,0.1,0,0,0.5,0,0,0,0.2,0.111111,0,0.090909,0,0.5,0.166667,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1}:
{9,193,0.5,1,0,0.363636,0,0.230769,0,0.157895,0.142857,0.142857,0.058824,0,0.055556,0,0.166667,0.1875,0.071429,0.125,0.05,0.157895,0.0625,0,0,0.071429,0.176471,0,0,0,0,0,0.058824,0.166667,0.076923,0.111111,0.055556,0.05,0.1,0,0,0.125,0.125,0,0,0.1,0.111111,0.111111,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.125,0.2,0,0,0,0.25,0,0,0,0.333333,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1}:
{9,92,0.5,0,0.25,0.181818,0.285714,0.153846,0.230769,0.210526,0,0.142857,0.176471,0.0625,0.055556,0.136364,0,0,0.071429,0.0625,0.05,0,0,0,0.111111,0.071429,0.176471,0,0,0.125,0,0,0,0,0.076923,0,0.166667,0,0.1,0,0.083333,0.25,0,0.083333,0.066667,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.111111,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25}:
{11,121,0.125,0,0.285714,0.076923,0.153846,0.052632,0.142857,0.071429,0.176471,0.125,0.111111,0,0.083333,0,0,0.0625,0.1,0.105263,0.0625,0.066667,0.111111,0.071429,0,0.076923,0,0,0.076923,0,0,0,0,0.222222,0.055556,0.15,0,0.1,0,0.125,0.0625,0.166667,0.066667,0.1,0,0,0,0.272727,0,0,0,0,0,0,0.2,0,0,0,0,0.125,0,0,0,0,0.25,0,0,0,0,0.4,0,0.333333,0,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5}:
{11,103,0.25,0.181818,0,0,0,0.105263,0.142857,0,0.176471,0.0625,0.055556,0.136364,0,0.0625,0.071429,0.0625,0.1,0,0.125,0,0.111111,0.142857,0.058824,0.076923,0.111111,0.125,0.076923,0.076923,0,0,0,0,0.111111,0.05,0.1,0,0,0,0.25,0.166667,0,0,0.111111,0,0.166667,0,0,0,0,0.142857,0,0,0,0,0,0,0.4,0.125,0,0.222222,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.333333,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5}:
{12,125,0.181818,0,0.076923,0,0.052632,0,0,0.117647,0.0625,0,0.045455,0.083333,0.0625,0.071429,0.1875,0.1,0,0.125,0.066667,0,0.071429,0,0.153846,0,0.125,0.076923,0,0,0.166667,0,0.111111,0,0.05,0,0.1,0.25,0,0,0.083333,0.066667,0,0,0,0.333333,0,0,0,0,0,0,0,0,0.142857,0,0.5,0.2,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1}:
