epoch,loss,mse,val_loss,val_mse
0,2877.73681640625,2877.73681640625,2229.522216796875,2229.522216796875
1,2864.719970703125,2864.719970703125,2253.833740234375,2253.833740234375
2,2843.33740234375,2843.33740234375,2276.903076171875,2276.903076171875
3,2845.572265625,2845.572265625,2250.346435546875,2250.346435546875
4,2823.108642578125,2823.108642578125,2240.72119140625,2240.72119140625
