epoch,loss,mse,val_loss,val_mse
0,1024.6162109375,1024.6162109375,495.7604064941406,495.7604064941406
1,941.7843017578125,941.7843017578125,424.0013427734375,424.0013427734375
2,902.0558471679688,902.0558471679688,498.06671142578125,498.06671142578125
3,892.2018432617188,892.2018432617188,466.1543273925781,466.1543273925781
4,906.6474609375,906.6474609375,444.7365417480469,444.7365417480469
