epoch,loss,mse,val_loss,val_mse
0,892.9132690429688,892.9132690429688,403.3946838378906,403.3946838378906
1,886.2716674804688,886.2716674804688,434.92510986328125,434.92510986328125
2,887.5114135742188,887.5114135742188,455.96783447265625,455.96783447265625
3,890.1887817382812,890.1887817382812,462.04351806640625,462.04351806640625
4,889.2144775390625,889.2144775390625,442.1693115234375,442.1693115234375
