epoch,loss,mse,val_loss,val_mse
0,1124.0400390625,1124.0400390625,531.21044921875,531.21044921875
1,1021.5767211914062,1021.5767211914062,508.4080505371094,508.4080505371094
2,1018.6668090820312,1018.6668090820312,496.36517333984375,496.36517333984375
3,1005.7373046875,1005.7373046875,546.04443359375,546.04443359375
4,1006.3226318359375,1006.3226318359375,534.9608154296875,534.9608154296875
