5.625000 0.512298 0.167625 0.520661 0.170757
5.675000 0.518263 0.170054 0.526649 0.173204
5.725000 0.524225 0.172491 0.532637 0.175657
5.775000 0.530186 0.174936 0.538624 0.178117
5.825000 0.536151 0.177385 0.544611 0.180583
5.875000 0.542119 0.179840 0.550596 0.183055
5.925000 0.548088 0.182303 0.556582 0.185534
5.975000 0.554057 0.184774 0.562569 0.188020
6.025000 0.560011 0.187234 0.568545 0.190495
6.075000 0.565951 0.189682 0.574512 0.192959
6.125000 0.571889 0.192136 0.580479 0.195430
6.175000 0.577827 0.194596 0.586445 0.197908
6.225000 0.583776 0.197063 0.592411 0.200391
6.275000 0.589735 0.199540 0.598377 0.202880
6.325000 0.595687 0.202020 0.604342 0.205375
6.375000 0.601632 0.204504 0.610305 0.207874
6.425000 0.607574 0.206993 0.616268 0.210378
6.475000 0.613513 0.209488 0.622230 0.212888
6.525000 0.619453 0.211999 0.628192 0.215414
6.575000 0.625394 0.214526 0.634152 0.217956
6.625000 0.631335 0.217053 0.640113 0.220497
6.675000 0.637275 0.219579 0.646074 0.223038
6.725000 0.643215 0.222106 0.652034 0.225579
6.775000 0.649155 0.224632 0.657994 0.228120
6.825000 0.655095 0.227158 0.663953 0.230660
6.875000 0.661034 0.229683 0.669912 0.233200
6.925000 0.666973 0.232209 0.675872 0.235740
6.975000 0.672912 0.234734 0.681832 0.238281
7.025000 0.678850 0.237282 0.687789 0.240844
7.075000 0.684786 0.239855 0.693742 0.243429
7.125000 0.690722 0.242427 0.699695 0.246015
7.175000 0.696659 0.244998 0.705649 0.248600
7.225000 0.702595 0.247570 0.711603 0.251186
7.275000 0.708530 0.250142 0.717557 0.253772
7.325000 0.714466 0.252713 0.723510 0.256358
7.375000 0.720401 0.255284 0.729463 0.258943
7.425000 0.726337 0.257855 0.735416 0.261528
7.475000 0.732272 0.260426 0.741369 0.264113
7.525000 0.738205 0.263017 0.747319 0.266717
7.575000 0.744137 0.265628 0.753266 0.269340
7.625000 0.750069 0.268238 0.759213 0.271964
7.675000 0.756001 0.270849 0.765160 0.274588
7.725000 0.761933 0.273460 0.771107 0.277212
7.775000 0.767864 0.276070 0.777053 0.279834
7.825000 0.773796 0.278681 0.783000 0.282457
7.875000 0.779727 0.281291 0.788946 0.285081
7.925000 0.785658 0.283900 0.794893 0.287704
7.975000 0.791588 0.286510 0.800838 0.290326
8.025000 0.797517 0.289137 0.806781 0.292966
8.075000 0.803445 0.291782 0.812722 0.295623
8.125000 0.809372 0.294426 0.818662 0.298280
8.175000 0.815299 0.297071 0.824601 0.300936
8.225000 0.821227 0.299716 0.830540 0.303593
8.275000 0.827154 0.302360 0.836481 0.306250
8.325000 0.833081 0.305004 0.842420 0.308907
8.375000 0.839008 0.307648 0.848358 0.311562
8.425000 0.844935 0.310293 0.854298 0.314218
8.475000 0.850861 0.312937 0.860237 0.316875
8.525000 0.856786 0.315596 0.866175 0.319546
8.575000 0.862707 0.318271 0.872109 0.322232
8.625000 0.868628 0.320945 0.878043 0.324917
8.675000 0.874550 0.323619 0.883976 0.327602
8.725000 0.880471 0.326294 0.889911 0.330288
8.775000 0.886392 0.328968 0.895845 0.332974
8.825000 0.892313 0.331642 0.901780 0.335660
8.875000 0.898233 0.334316 0.907714 0.338346
8.925000 0.904154 0.336989 0.913648 0.341031
8.975000 0.910074 0.339663 0.919582 0.343717
9.025000 0.915990 0.342349 0.925512 0.346415
9.075000 0.921900 0.345049 0.931439 0.349125
9.125000 0.927811 0.347748 0.937367 0.351835
9.175000 0.933721 0.350447 0.943295 0.354547
9.225000 0.939631 0.353146 0.949223 0.357258
9.275000 0.945542 0.355845 0.955150 0.359968
9.325000 0.951451 0.358544 0.961078 0.362679
9.375000 0.957361 0.361243 0.967006 0.365390
9.425000 0.963271 0.363941 0.972934 0.368101
9.475000 0.969181 0.366640 0.978861 0.370811
9.525000 0.975092 0.369351 0.984786 0.373533
9.575000 0.981006 0.372074 0.990707 0.376264
9.625000 0.986921 0.374798 0.996630 0.378997
9.675000 0.992836 0.377522 1.002554 0.381732
9.725000 0.998750 0.380246 1.008478 0.384467
9.775000 1.004665 0.382970 1.014401 0.387200
9.825000 1.010579 0.385693 1.020324 0.389934
9.875000 1.016493 0.388416 1.026248 0.392668
9.925000 1.022407 0.391140 1.032172 0.395402
9.975000 1.028320 0.393863 1.038094 0.398134
