-2    0.0005365725    0.0006880975    0.0006880975    0.00050455125    0.00063243875    0.00063243875
-1.95    0.00825756728194377    0.00840923118847357    0.00840923118847357    0.00547182129528516    0.00559979963683637    0.00559979963683637
-1.9    0.0159785620638875    0.0161303648769472    0.0161303648769472    0.0104390913405703    0.0105671605236727    0.0105671605236727
-1.85    0.0236995568458313    0.0238514985654207    0.0238514985654207    0.0154063613858555    0.0155345214105091    0.0155345214105091
-1.8    0.031420551627775    0.0315726322538943    0.0315726322538943    0.0203736314311406    0.0205018822973455    0.0205018822973455
-1.75    0.0391415464097188    0.0392937659423678    0.0392937659423678    0.0253409014764258    0.0254692431841818    0.0254692431841818
-1.7    0.0468625411916626    0.0470148996308414    0.0470148996308414    0.0303081715217109    0.0304366040710182    0.0304366040710182
-1.65    0.0545835359736063    0.054736033319315    0.054736033319315    0.0352754415669961    0.0354039649578546    0.0354039649578546
-1.6    0.0623045307555501    0.0624571670077885    0.0624571670077885    0.0402427116122812    0.0403713258446909    0.0403713258446909
-1.55    0.0700255255374938    0.0701783006962621    0.0701783006962621    0.0452099816575664    0.0453386867315273    0.0453386867315273
-1.5    0.0777465203194376    0.0778994343847357    0.0778994343847357    0.0501772517028515    0.0503060476183637    0.0503060476183637
-1.45    0.0854675151013814    0.0856205680732093    0.0856205680732093    0.0551445217481367    0.0552734085052    0.0552734085052
-1.4    0.0931885098833251    0.0933417017616828    0.0933417017616828    0.0601117917934218    0.0602407693920364    0.0602407693920364
-1.35    0.100909504665269    0.101062835450156    0.101062835450156    0.065079061838707    0.0652081302788728    0.0652081302788728
-1.3    0.108630499447213    0.10878396913863    0.10878396913863    0.0700463318839922    0.0701754911657092    0.0701754911657092
-1.25    0.116351494229156    0.116505102827104    0.116505102827104    0.0750136019292773    0.0751428520525455    0.0751428520525455
-1.2    0.1240724890111    0.124226236515577    0.124226236515577    0.0799808719745625    0.0801102129393819    0.0801102129393819
-1.15    0.131793483793044    0.131947370204051    0.131947370204051    0.0849481420198476    0.0850775738262183    0.0850775738262183
-1.1    0.139514478574988    0.139668503892524    0.139668503892524    0.0899154120651327    0.0900449347130546    0.0900449347130546
-1.05    0.147235473356931    0.147389637580998    0.147389637580998    0.0948826821104179    0.095012295599891    0.095012295599891
-1    0.154956468138875    0.155110771269471    0.155110771269471    0.0998499521557031    0.0999796564867274    0.0999796564867274
-0.95    0.169285764817867    0.169440207582585    0.169440207582585    0.107082619250808    0.107212395628326    0.107212395628326
-0.9    0.217046744894756    0.217201330974515    0.217201330974515    0.125776027413741    0.125905780752748    0.125905780752748
-0.85    0.264807724971645    0.264962454366444    0.264962454366444    0.144469435576674    0.144599165877171    0.144599165877171
-0.8    0.312568705048534    0.312723577758374    0.312723577758374    0.163162843739607    0.163292551001593    0.163292551001593
-0.75    0.360329685125423    0.360484701150303    0.360484701150303    0.181856251902541    0.181985936126016    0.181985936126016
-0.7    0.408090665202312    0.408245824542233    0.408245824542233    0.200549660065474    0.200679321250438    0.200679321250438
-0.65    0.454520370433522    0.45467590193485    0.45467590193485    0.2152271543024    0.215356882503678    0.215356882503678
-0.6    0.499852780192491    0.500008872480499    0.500008872480499    0.226594555073485    0.226724424518237    0.226724424518237
-0.55    0.54518518995146    0.545341843026148    0.545341843026148    0.237961955844569    0.238091966532796    0.238091966532796
-0.5    0.58749957948485    0.58765658030614    0.58765658030614    0.248514994681514    0.248645098484095    0.248645098484095
-0.45    0.61456357566439    0.614719847716976    0.614719847716976    0.254952971689924    0.255082925405041    0.255082925405041
-0.4    0.641627571843931    0.641783115127811    0.641783115127811    0.261390948698333    0.261520752325988    0.261520752325988
-0.35    0.664109812775392    0.664265697749487    0.664265697749487    0.268142185261998    0.268271958438792    0.268271958438792
-0.3    0.68495450954121    0.685111118793341    0.685111118793341    0.275005382489047    0.275135167973752    0.275135167973752
-0.25    0.699109479238665    0.699265595527907    0.699265595527907    0.280882947351502    0.281013407381907    0.281013407381907
-0.2    0.709010392786141    0.709165817485052    0.709165817485052    0.28609935678131    0.28623020061939    0.28623020061939
-0.15    0.711439192255604    0.711594004406789    0.711594004406789    0.290128898167492    0.290259085754379    0.290259085754379
-0.1   0.705708799667185    0.705864380526294    0.705864380526294    0.293166937389193    0.293296552756211    0.293296552756211
-0.05   0.695660693669769    0.695815895340793    0.695815895340793    0.295943924421059    0.296074141612711    0.296074141612711
0    0.684149155432992    0.684304882308544    0.684304882308544    0.298968075821391    0.299099075084812    0.299099075084812
0.05    0.672839866948352    0.672997311701013    0.672997311701013    0.302360430523414    0.302491009690675    0.302491009690675
0.1    0.660488799243668    0.660645887718914    0.660645887718914    0.305460680197982    0.305592461196389    0.305592461196389
0.15    0.646429974220662    0.646587638855481    0.646587638855481    0.307737221505777    0.307869200494247    0.307869200494247
0.2    0.630997496328233    0.631155094610506    0.631155094610506    0.308577907892119    0.308709897303326    0.308709897303326
0.25    0.615317158816427    0.61547438031986    0.61547438031986    0.30790697479533    0.308038656109601    0.308038656109601
0.3    0.60008190950867    0.600239169138202    0.600239169138202    0.305903443851193    0.30603522457106    0.30603522457106
0.35    0.585501981166755    0.585659818523467    0.585659818523467    0.302912998768437    0.303044735216681    0.303044735216681
0.4    0.57130839317378    0.571467599620615    0.571467599620615    0.299272906641175    0.299405257376703    0.299405257376703
0.45    0.557461623181229    0.5576212946179    0.5576212946179    0.295026269483082    0.295158253991358    0.295158253991358
0.5    0.544014516971044    0.544170636329226    0.544170636329226    0.290086015870922    0.290218019843103    0.290218019843103
