epoch,loss,mse,val_loss,val_mse
0,1600.478271484375,1600.478271484375,1172.6943359375,1172.6943359375
1,1579.2615966796875,1579.2615966796875,1153.51806640625,1153.51806640625
2,1575.02734375,1575.02734375,1145.5615234375,1145.5615234375
3,1580.9150390625,1580.9150390625,1157.849853515625,1157.849853515625
4,1580.7589111328125,1580.7589111328125,1162.130126953125,1162.130126953125
